Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12003A_001,SE_A12003A_002,SE_A12003A_003,SE_A12003B_001,SE_A12003B_002,SE_A12003B_003,SE_A17005A_001,SE_A17005A_002,SE_A17005A_003,SE_A17005B_001,SE_A17005B_002,SE_A17005B_003,SE_A17006A_001,SE_A17006A_002,SE_A17006A_003,SE_A17006B_001,SE_A17006B_002,SE_A17006B_003,SE_A17006D_001,SE_A17006D_002,SE_A17006D_003,SE_A17006H_001,SE_A17006H_002,SE_A17006H_003
"42123","05000US42123","Warren County, Pennsylvania","Warren County, Pennsylvania","pa","050","00","ACSSF","0000074",,,,,"42","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,71,916,845,13,832,10328,9648,680,9004,8583,421,18953,17895,1058,125,109,16,82,82,0,179,174,5
"42125","05000US42125","Washington County, Pennsylvania","Washington County, Pennsylvania","pa","050","00","ACSSF","0000075",,,,,"42","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566,47,5519,5273,54,5219,55757,52004,3753,49511,47125,2386,99247,93758,5489,2859,2563,296,1063,1025,38,1482,1284,198
"42127","05000US42127","Wayne County, Pennsylvania","Wayne County, Pennsylvania","pa","050","00","ACSSF","0000076",,,,,"42","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183,58,1125,1051,120,931,12291,11469,822,10399,9740,659,22252,20790,1462,146,144,2,103,103,0,736,604,132
"42129","05000US42129","Westmoreland County, Pennsylvania","Westmoreland County, Pennsylvania","pa","050","00","ACSSF","0000077",,,,,"42","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8670,159,8511,7723,247,7476,96140,91139,5001,85631,81705,3926,174179,165943,8236,3725,3246,479,1583,1509,74,1875,1769,106
"42131","05000US42131","Wyoming County, Pennsylvania","Wyoming County, Pennsylvania","pa","050","00","ACSSF","0000078",,,,,"42","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,18,772,676,27,649,7677,7186,491,6276,5867,409,13678,12801,877,38,31,7,77,68,9,176,160,16
"42133","05000US42133","York County, Pennsylvania","York County, Pennsylvania","pa","050","00","ACSSF","0000079",,,,,"42","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11589,472,11117,10798,295,10503,123228,115923,7305,111442,106115,5327,212972,202826,10146,12314,10744,1570,3306,3055,251,13328,12011,1317
"44001","05000US44001","Bristol County, Rhode Island","Bristol County, Rhode Island","ri","050","00","ACSSF","0000008",,,,,"44","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719,7,1712,1591,16,1575,13149,12527,622,12983,12500,483,25093,24078,1015,229,196,33,505,493,12,555,528,27
"44003","05000US44003","Kent County, Rhode Island","Kent County, Rhode Island","ri","050","00","ACSSF","0000009",,,,,"44","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3715,130,3585,3389,126,3263,48119,44987,3132,45446,42835,2611,86850,81679,5171,1499,1365,134,2225,2056,169,4014,3829,185
"44005","05000US44005","Newport County, Rhode Island","Newport County, Rhode Island","ri","050","00","ACSSF","0000010",,,,,"44","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117,111,2006,2087,0,2087,22634,21322,1312,21186,20149,1037,39845,37736,2109,1386,1253,133,769,747,22,2193,2060,133
"44007","05000US44007","Providence County, Rhode Island","Providence County, Rhode Island","ri","050","00","ACSSF","0000011",,,,,"44","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18464,904,17560,18277,702,17575,169248,156520,12728,163222,150655,12567,249552,233253,16299,30369,27012,3357,13520,12817,703,65171,57424,7747
"44009","05000US44009","Washington County, Rhode Island","Washington County, Rhode Island","ri","050","00","ACSSF","0000012",,,,,"44","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4716,40,4676,5071,90,4981,35400,33202,2198,33318,31374,1944,64312,60590,3722,931,852,79,1442,1371,71,1834,1679,155
"45001","05000US45001","Abbeville County, South Carolina","Abbeville County, South Carolina","sc","050","00","ACSSF","0000013",,,,,"45","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,20,683,698,42,656,5320,4820,500,5171,4685,486,7324,6912,412,2974,2450,524,31,31,0,148,148,0
"45003","05000US45003","Aiken County, South Carolina","Aiken County, South Carolina","sc","050","00","ACSSF","0000014",,,,,"45","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4115,245,3870,3952,157,3795,40199,36560,3639,37575,34193,3382,54794,50791,4003,19894,17208,2686,771,741,30,3887,3677,210
"45005","05000US45005","Allendale County, South Carolina","Allendale County, South Carolina","sc","050","00","ACSSF","0000015",,,,,"45","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,138,288,51,237,1601,1234,367,1624,1434,190,746,700,46,2472,1961,511,0,0,0,79,46,33
"45007","05000US45007","Anderson County, South Carolina","Anderson County, South Carolina","sc","050","00","ACSSF","0000016",,,,,"45","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4931,220,4711,4973,324,4649,47755,44930,2825,44017,40661,3356,72736,68671,4065,16026,14226,1800,997,918,79,3255,3015,240
"45009","05000US45009","Bamberg County, South Carolina","Bamberg County, South Carolina","sc","050","00","ACSSF","0000017",,,,,"45","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,31,407,447,8,439,3089,2916,173,2889,2676,213,2425,2332,93,3342,3052,290,45,45,0,149,145,4
"45011","05000US45011","Barnwell County, South Carolina","Barnwell County, South Carolina","sc","050","00","ACSSF","0000018",,,,,"45","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,16,619,539,28,511,4353,3883,470,4546,4121,425,4873,4676,197,3798,3110,688,27,27,0,173,140,33
"45013","05000US45013","Beaufort County, South Carolina","Beaufort County, South Carolina","sc","050","00","ACSSF","0000019",,,,,"45","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4633,41,4592,3777,112,3665,40674,38111,2563,38484,36060,2424,58688,55637,3051,14948,13183,1765,1140,1102,38,9420,8886,534
"45015","05000US45015","Berkeley County, South Carolina","Berkeley County, South Carolina","sc","050","00","ACSSF","0000020",,,,,"45","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5887,189,5698,4756,99,4657,51303,47927,3376,48167,45165,3002,68164,64358,3806,23935,21641,2294,2342,2249,93,5771,5607,164
"45017","05000US45017","Calhoun County, South Carolina","Calhoun County, South Carolina","sc","050","00","ACSSF","0000021",,,,,"45","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,8,285,380,2,378,3238,3070,168,3564,3292,272,3787,3599,188,2865,2624,241,0,0,0,182,182,0
"45019","05000US45019","Charleston County, South Carolina","Charleston County, South Carolina","sc","050","00","ACSSF","0000022",,,,,"45","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8939,584,8355,8984,117,8867,104208,98725,5483,102572,97098,5474,146945,141777,5168,51488,46264,5224,3122,2987,135,9576,9040,536
"45021","05000US45021","Cherokee County, South Carolina","Cherokee County, South Carolina","sc","050","00","ACSSF","0000023",,,,,"45","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754,142,1612,1461,31,1430,12601,11552,1049,10819,10047,772,17864,16459,1405,4676,4300,376,135,135,0,743,728,15
"45023","05000US45023","Chester County, South Carolina","Chester County, South Carolina","sc","050","00","ACSSF","0000024",,,,,"45","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753,51,702,757,35,722,7534,6672,862,6553,6034,519,8483,7839,644,5277,4564,713,95,95,0,267,179,88
"45025","05000US45025","Chesterfield County, South Carolina","Chesterfield County, South Carolina","sc","050","00","ACSSF","0000025",,,,,"45","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306,51,1255,1034,12,1022,10847,10001,846,10094,9050,1044,13754,12754,1000,6369,5539,830,119,119,0,908,863,45
"45027","05000US45027","Clarendon County, South Carolina","Clarendon County, South Carolina","sc","050","00","ACSSF","0000026",,,,,"45","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,108,867,663,41,622,6559,5800,759,6826,5977,849,6804,6359,445,6213,5098,1115,25,12,13,443,384,59
"45029","05000US45029","Colleton County, South Carolina","Colleton County, South Carolina","sc","050","00","ACSSF","0000027",,,,,"45","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,6,998,774,43,731,9133,8285,848,8154,7353,801,10201,9621,580,6515,5473,1042,5,5,0,435,435,0
"45031","05000US45031","Darlington County, South Carolina","Darlington County, South Carolina","sc","050","00","ACSSF","0000028",,,,,"45","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759,138,1621,1781,73,1708,14992,13053,1939,15783,13704,2079,17618,15836,1782,12589,10420,2169,126,126,0,520,477,43
"45033","05000US45033","Dillon County, South Carolina","Dillon County, South Carolina","sc","050","00","ACSSF","0000029",,,,,"45","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,58,581,786,4,782,6192,5568,624,6276,5764,512,6051,5726,325,5886,5156,730,94,94,0,273,239,34
"45035","05000US45035","Dorchester County, South Carolina","Dorchester County, South Carolina","sc","050","00","ACSSF","0000030",,,,,"45","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121,202,3919,4218,174,4044,38703,36450,2253,36461,34072,2389,52493,49813,2680,18775,17039,1736,1360,1282,78,3603,3478,125
"45037","05000US45037","Edgefield County, South Carolina","Edgefield County, South Carolina","sc","050","00","ACSSF","0000031",,,,,"45","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,47,638,645,0,645,6209,5714,495,5017,4696,321,6937,6522,415,3857,3519,338,71,71,0,638,589,49
"45039","05000US45039","Fairfield County, South Carolina","Fairfield County, South Carolina","sc","050","00","ACSSF","0000032",,,,,"45","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,1,618,511,27,484,5205,4561,644,4418,4165,253,3945,3742,203,5400,4742,658,62,62,0,308,296,12
"45041","05000US45041","Florence County, South Carolina","Florence County, South Carolina","sc","050","00","ACSSF","0000033",,,,,"45","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,127,3253,3453,37,3416,32096,28878,3218,33511,30487,3024,36936,34391,2545,26708,23224,3484,1079,1048,31,1389,1303,86
"45043","05000US45043","Georgetown County, South Carolina","Georgetown County, South Carolina","sc","050","00","ACSSF","0000034",,,,,"45","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535,4,1531,1327,49,1278,13648,12200,1448,13064,11952,1112,16743,15735,1008,8852,7423,1429,107,107,0,792,694,98
"45045","05000US45045","Greenville County, South Carolina","Greenville County, South Carolina","sc","050","00","ACSSF","0000035",,,,,"45","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12295,593,11702,12436,551,11885,129626,122771,6855,117305,110646,6659,188358,179796,8562,43947,39904,4043,5465,5207,258,21026,20092,934
"45047","05000US45047","Greenwood County, South Carolina","Greenwood County, South Carolina","sc","050","00","ACSSF","0000036",,,,,"45","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,176,1830,2008,212,1796,16466,14927,1539,16242,14614,1628,20894,19523,1371,10614,8907,1707,329,327,2,1674,1577,97
"45049","05000US45049","Hampton County, South Carolina","Hampton County, South Carolina","sc","050","00","ACSSF","0000037",,,,,"45","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513,6,507,460,4,456,4299,3894,405,3926,3535,391,3737,3564,173,4260,3637,623,38,38,0,166,166,0
"45051","05000US45051","Horry County, South Carolina","Horry County, South Carolina","sc","050","00","ACSSF","0000038",,,,,"45","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6933,328,6605,6722,221,6501,76915,71355,5560,72102,67074,5028,121614,113835,7779,20098,17887,2211,1992,1976,16,8806,8202,604
"45053","05000US45053","Jasper County, South Carolina","Jasper County, South Carolina","sc","050","00","ACSSF","0000039",,,,,"45","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854,197,657,418,39,379,7823,6867,956,5669,5188,481,6776,6410,366,6125,5075,1050,104,104,0,1743,1650,93
"45055","05000US45055","Kershaw County, South Carolina","Kershaw County, South Carolina","sc","050","00","ACSSF","0000040",,,,,"45","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731,203,1528,1490,42,1448,14915,13776,1139,14032,13133,899,21305,20006,1299,6625,6015,610,51,51,0,1272,1150,122
"45057","05000US45057","Lancaster County, South Carolina","Lancaster County, South Carolina","sc","050","00","ACSSF","0000041",,,,,"45","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770,103,1667,1854,56,1798,19994,18741,1253,19012,17260,1752,29442,27612,1830,8318,7258,1060,464,429,35,1907,1814,93
"45059","05000US45059","Laurens County, South Carolina","Laurens County, South Carolina","sc","050","00","ACSSF","0000042",,,,,"45","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893,164,1729,1677,45,1632,15875,14622,1253,14528,13389,1139,21491,19940,1551,7725,6964,761,102,94,8,1239,1157,82
"45061","05000US45061","Lee County, South Carolina","Lee County, South Carolina","sc","050","00","ACSSF","0000043",,,,,"45","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0,401,431,27,404,3255,2950,305,3347,3055,292,2433,2338,95,4068,3602,466,6,6,0,51,51,0
"45063","05000US45063","Lexington County, South Carolina","Lexington County, South Carolina","sc","050","00","ACSSF","0000044",,,,,"45","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7129,402,6727,6360,100,6260,75809,71377,4432,69743,65514,4229,116428,110330,6098,21727,19657,2070,2587,2427,160,7731,7289,442
"45065","05000US45065","McCormick County, South Carolina","McCormick County, South Carolina","sc","050","00","ACSSF","0000045",,,,,"45","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,29,135,86,0,86,1618,1354,264,1592,1366,226,1435,1267,168,1717,1406,311,32,32,0,25,5,20
"45067","05000US45067","Marion County, South Carolina","Marion County, South Carolina","sc","050","00","ACSSF","0000046",,,,,"45","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711,42,669,733,54,679,6249,5589,660,6942,6189,753,5497,5168,329,7234,6150,1084,59,59,0,442,427,15
"45069","05000US45069","Marlboro County, South Carolina","Marlboro County, South Carolina","sc","050","00","ACSSF","0000047",,,,,"45","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,40,615,771,12,759,5644,4937,707,5756,4794,962,4795,4296,499,5920,4814,1106,36,36,0,82,82,0
"45071","05000US45071","Newberry County, South Carolina","Newberry County, South Carolina","sc","050","00","ACSSF","0000048",,,,,"45","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167,59,1108,1074,35,1039,9192,8420,772,8504,7839,665,11250,10510,740,5590,4988,602,21,21,0,1219,1050,169
"45073","05000US45073","Oconee County, South Carolina","Oconee County, South Carolina","sc","050","00","ACSSF","0000049",,,,,"45","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,72,1752,1528,31,1497,18166,16782,1384,15254,14445,809,29058,27040,2018,2827,2671,156,309,306,3,1633,1563,70
"45075","05000US45075","Orangeburg County, South Carolina","Orangeburg County, South Carolina","sc","050","00","ACSSF","0000050",,,,,"45","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604,197,2407,2644,81,2563,18905,16919,1986,19540,17793,1747,13331,12480,851,23977,21146,2831,486,486,0,505,472,33
"45077","05000US45077","Pickens County, South Carolina","Pickens County, South Carolina","sc","050","00","ACSSF","0000051",,,,,"45","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5220,236,4984,4576,176,4400,30625,28378,2247,26557,24889,1668,50690,47273,3417,3849,3495,354,1213,1205,8,2233,2108,125
"45079","05000US45079","Richland County, South Carolina","Richland County, South Carolina","sc","050","00","ACSSF","0000052",,,,,"45","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17209,472,16737,15505,144,15361,102348,94379,7969,105433,97490,7943,96791,92743,4048,98373,87314,11059,5058,4904,154,8411,7721,690
"45081","05000US45081","Saluda County, South Carolina","Saluda County, South Carolina","sc","050","00","ACSSF","0000053",,,,,"45","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603,144,459,642,44,598,5238,4895,343,3791,3526,265,5883,5566,317,2181,1973,208,0,0,0,1482,1387,95
"45083","05000US45083","Spartanburg County, South Carolina","Spartanburg County, South Carolina","sc","050","00","ACSSF","0000054",,,,,"45","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7725,504,7221,7920,320,7600,74881,70272,4609,69635,65250,4385,106018,100697,5321,29799,26914,2885,3701,3350,351,9096,8799,297
"45085","05000US45085","Sumter County, South Carolina","Sumter County, South Carolina","sc","050","00","ACSSF","0000055",,,,,"45","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952,78,2874,3039,60,2979,23302,20554,2748,24611,21885,2726,23404,21974,1430,22520,18653,3867,665,620,45,1816,1659,157
"45087","05000US45087","Union County, South Carolina","Union County, South Carolina","sc","050","00","ACSSF","0000056",,,,,"45","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,49,679,547,89,458,6325,6027,298,6262,5628,634,8444,8054,390,3879,3369,510,0,0,0,201,179,22
"45089","05000US45089","Williamsburg County, South Carolina","Williamsburg County, South Carolina","sc","050","00","ACSSF","0000057",,,,,"45","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,34,809,789,44,745,5973,5228,745,6638,6142,496,4225,4055,170,8141,7085,1056,72,72,0,138,127,11
"45091","05000US45091","York County, South Carolina","York County, South Carolina","sc","050","00","ACSSF","0000058",,,,,"45","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6785,130,6655,6832,159,6673,68001,63537,4464,62394,58255,4139,97956,92228,5728,25710,23372,2338,2316,2169,147,6424,5982,442
"46003","05000US46003","Aurora County, South Dakota","Aurora County, South Dakota","sd","050","00","ACSSF","0000013",,,,,"46","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,4,89,74,2,72,843,838,5,640,624,16,1371,1350,21,33,33,0,0,0,0,97,97,0
"46005","05000US46005","Beadle County, South Dakota","Beadle County, South Dakota","sd","050","00","ACSSF","0000014",,,,,"46","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,55,370,323,18,305,5328,5200,128,3969,3905,64,8152,7984,168,6,6,0,666,664,2,682,682,0
"46007","05000US46007","Bennett County, South Dakota","Bennett County, South Dakota","sd","050","00","ACSSF","0000015",,,,,"46","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,90,153,0,153,681,595,86,720,617,103,636,634,2,8,1,7,9,9,0,69,57,12
"46009","05000US46009","Bon Homme County, South Dakota","Bon Homme County, South Dakota","sd","050","00","ACSSF","0000016",,,,,"46","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,24,150,110,0,110,1517,1507,10,1414,1390,24,2805,2771,34,0,0,0,85,85,0,37,23,14
"46011","05000US46011","Brookings County, South Dakota","Brookings County, South Dakota","sd","050","00","ACSSF","0000017",,,,,"46","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694,14,1680,1865,0,1865,10494,10243,251,9237,8837,400,18595,18037,558,260,231,29,444,429,15,389,382,7
"46013","05000US46013","Brown County, South Dakota","Brown County, South Dakota","sd","050","00","ACSSF","0000018",,,,,"46","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967,44,923,1229,82,1147,11001,10842,159,10117,9896,221,19582,19231,351,232,232,0,517,498,19,452,384,68
"46015","05000US46015","Brule County, South Dakota","Brule County, South Dakota","sd","050","00","ACSSF","0000019",,,,,"46","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,31,69,123,21,102,1403,1372,31,1343,1319,24,2448,2442,6,0,0,0,17,13,4,84,84,0
"46017","05000US46017","Buffalo County, South Dakota","Buffalo County, South Dakota","sd","050","00","ACSSF","0000020",,,,,"46","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,10,49,94,0,94,369,284,85,347,310,37,126,125,1,3,0,3,0,0,0,12,12,0
"46019","05000US46019","Butte County, South Dakota","Butte County, South Dakota","sd","050","00","ACSSF","0000021",,,,,"46","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,0,227,249,12,237,2873,2744,129,2370,2352,18,5015,4868,147,4,4,0,0,0,0,156,156,0
"46021","05000US46021","Campbell County, South Dakota","Campbell County, South Dakota","sd","050","00","ACSSF","0000022",,,,,"46","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,30,17,0,17,373,372,1,392,385,7,756,748,8,0,0,0,0,0,0,2,2,0
"46023","05000US46023","Charles Mix County, South Dakota","Charles Mix County, South Dakota","sd","050","00","ACSSF","0000023",,,,,"46","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,23,318,269,4,265,2089,1968,121,1948,1861,87,3004,2968,36,5,5,0,8,8,0,71,69,2
"46025","05000US46025","Clark County, South Dakota","Clark County, South Dakota","sd","050","00","ACSSF","0000024",,,,,"46","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,10,95,60,0,60,1102,1042,60,745,731,14,1707,1669,38,0,0,0,32,32,0,48,48,0
"46027","05000US46027","Clay County, South Dakota","Clay County, South Dakota","sd","050","00","ACSSF","0000025",,,,,"46","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,14,842,945,0,945,4227,3992,235,3921,3632,289,7335,6980,355,178,144,34,205,176,29,254,239,15
"46029","05000US46029","Codington County, South Dakota","Codington County, South Dakota","sd","050","00","ACSSF","0000026",,,,,"46","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,15,734,610,7,603,8581,8321,260,7334,7201,133,15121,14797,324,117,117,0,104,104,0,266,215,51
"46031","05000US46031","Corson County, South Dakota","Corson County, South Dakota","sd","050","00","ACSSF","0000027",,,,,"46","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,13,111,141,30,111,995,717,278,773,543,230,706,700,6,10,7,3,9,9,0,8,6,2
"46033","05000US46033","Custer County, South Dakota","Custer County, South Dakota","sd","050","00","ACSSF","0000028",,,,,"46","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,0,194,156,0,156,2319,2219,100,1809,1742,67,3923,3760,163,0,0,0,12,12,0,77,34,43
"46035","05000US46035","Davison County, South Dakota","Davison County, South Dakota","sd","050","00","ACSSF","0000029",,,,,"46","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,2,478,509,57,452,5727,5509,218,5087,4880,207,10062,9744,318,66,66,0,0,0,0,332,325,7
"46037","05000US46037","Day County, South Dakota","Day County, South Dakota","sd","050","00","ACSSF","0000030",,,,,"46","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,3,78,88,0,88,1581,1560,21,1237,1216,21,2543,2528,15,0,0,0,7,7,0,71,71,0
"46039","05000US46039","Deuel County, South Dakota","Deuel County, South Dakota","sd","050","00","ACSSF","0000031",,,,,"46","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0,80,85,6,79,1320,1291,29,1030,1016,14,2348,2305,43,0,0,0,0,0,0,43,43,0
"46041","05000US46041","Dewey County, South Dakota","Dewey County, South Dakota","sd","050","00","ACSSF","0000032",,,,,"46","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,45,115,173,7,166,1390,983,407,1242,967,275,705,699,6,7,7,0,4,4,0,16,10,6
"46043","05000US46043","Douglas County, South Dakota","Douglas County, South Dakota","sd","050","00","ACSSF","0000033",,,,,"46","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,1,16,39,2,37,781,773,8,710,704,6,1439,1425,14,0,0,0,1,1,0,12,12,0
"46045","05000US46045","Edmunds County, South Dakota","Edmunds County, South Dakota","sd","050","00","ACSSF","0000034",,,,,"46","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,16,102,118,0,118,1147,1119,28,892,887,5,2025,1992,33,0,0,0,0,0,0,20,20,0
"46047","05000US46047","Fall River County, South Dakota","Fall River County, South Dakota","sd","050","00","ACSSF","0000035",,,,,"46","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,2,245,54,13,41,1671,1601,70,1622,1607,15,2795,2744,51,20,20,0,53,53,0,170,136,34
